code_iata,code_oaci,name,iso_country,latitude_deg,longitude_deg
TNW,SEJD,Jumandy Airport,EC,-1.060185,-77.580525
JIP,SEJI,Jipijapa Airport,EC,-1.0,-80.66666412353516
LTX,SELT,Cotopaxi International Airport,EC,-0.906833,-78.615799
MRR,SEMA,Jose Maria Velasco Ibarra Airport,EC,-4.37823009491,-79.94100189210002
XMS,SEMC,Coronel E Carvajal Airport,EC,-2.299170017242432,-78.12079620361328
MEC,SEMT,Eloy Alfaro International Airport,EC,-0.9460780024528505,-80.67880249023438
LGQ,SENL,Nueva Loja Airport,EC,0.0930560007691,-76.86750030520001
PYO,SEPT,Putumayo Airport,EC,0.115949,-75.85022
PVO,SEPV,Reales Tamarindos Airport,EC,-1.04165,-80.472198
UIO,SEQM,Mariscal Sucre International Airport,EC,-0.125399,-78.354306
ETR,SERO,Santa Rosa - Artillery Colonel Victor Larrea International Airport,EC,-3.441986,-79.996957
SNC,SESA,General Ulpiano Paez Airport,EC,-2.210057,-80.985067
SUQ,SESC,Sucúa Airport,EC,-2.474201,-78.169041
PTZ,SESM,Rio Amazonas Airport,EC,-1.50524,-78.062698
SCY,SEST,San Cristóbal Airport,EC,-0.910206,-89.617401
BHA,SESV,Los Perales Airport,EC,-0.608111,-80.402702
TSC,SETH,Taisha Airport,EC,-2.38167,-77.5028
TPN,SETI,Tiputini Airport,EC,-0.776111,-75.526398
LOH,SETM,Ciudad de Catamayo Airport,EC,-3.995606,-79.371902
ESM,SETN,Carlos Concha Torres International Airport,EC,0.978519,-79.626602
TPC,SETR,Tarapoa Airport,EC,-0.122956,-76.337799
TUA,SETU,Lieutenant Colonel Luis A. Mantilla International Airport,EC,0.809506,-77.708099
PSY,SFAL,Port Stanley Airport,FK,-51.685699462891,-57.777599334717
ASU,SGAS,Silvio Pettirossi International Airport,PY,-25.240156,-57.519227
AYO,SGAY,Juan de Ayolas National Airport,PY,-27.378379,-56.856791
BFA,SGBN,Aeródromo de Bahía Negra,PY,-20.2246,-58.179528
CIO,SGCO,Lieutenant Colonel Carmelo Peralta National Airport,PY,-23.440334,-57.429206
ENO,SGEN,Lieutenant Amin Ayub González International Airport,PY,-27.227537,-55.837584
AGT,SGES,Guaraní International Airport,PY,-25.457186,-54.839544
FLM,SGFI,Aeródromo de Filadelfia,PY,-22.354611,-60.053211
ESG,SGME,Doctor Luis Maria Argaña International Airport,PY,-22.046499,-60.6217
OLK,SGOL,Fuerte Olimpo Airport,PY,-21.045724,-57.882935
PIL,SGPI,Aeródromo Don Carlos Miguel Gimenez,PY,-26.881981,-58.319067
PJC,SGPJ,Dr. Augusto Roberto Fuster Airport,PY,-22.641427,-55.829993
SIC,SIC,San José Island Airport,PA,8.2622,-79.078
ITJ,SIJY,Campo Comandantes Airport,BR,-26.983055,-48.816387
LVR,SILC,Municipal Bom Futuro Airport,BR,-13.037861,-55.95025
SFV,SILT,Fazenda Trêz Irmãos Airport,BR,-20.227777,-50.968334
FRC,SIMK,Tenente Lund Pressoto Airport,BR,-20.592199,-47.3829
MUU,SIRI,Barra Grande Airport,BR,-13.906082,-38.940804
JUA,SIZX,Inácio Luís do Nascimento Airport,BR,-11.2966,-57.5495
SJF,SJF,Cruz Bay Seaplane Base,VI,18.3315,-64.796
CFO,SJHG,Confresa Airport,BR,-10.633296,-51.565836
NPR,SJNP,Novo Progresso Airport,BR,-7.125833,-55.400833
AQM,SJOG,Ariquemes Airport,BR,-9.880436,-63.047115
JRT,SJOH,Juruti Airport,BR,-2.186667,-56.090279
RIG,SJRG,Rio Grande Regional Airport,BR,-32.083065,-52.167184
ARS,SJVO,Aragarças Airport,BR,-15.8994,-52.2411
ECO,SK-002,El Encanto Airport,CO,-1.75333333333,-73.20472222219999
MIX,SK-003,Miriti Parana Airport,CO,-0.886017,-70.983446
ARO,SK-005,Arboletes Airport,CO,8.855118,-76.422676
ULS,SK-012,Mulatos Airport,CO,8.64019,-76.71884
SJR,SK-020,San Juan De Uraba Airport,CO,8.766667,-76.533333
NPU,SK-021,San Pedro Airport,CO,8.289325,-76.375006
PCC,SK-045,Puerto Rico Airport,CO,1.916667,-75.166667
SQF,SK-046,Solano Airport,CO,0.702022,-75.2505
AYI,SK-047,Yari Airport,CO,-0.383333,-72.266667
CUI,SK-059,Currillo Airport,CO,4.666667,-72.0
MOY,SK-109,Monterrey Airport,CO,4.906926,-72.894809
NUH,SK-110,Nunchia Airport,CO,5.65,-72.2
EUO,SK-115,Paratebueno Airport,CO,4.401295,-73.188381
PRE,SK-116,Pore Airport,CO,5.733333,-71.983333
SQE,SK-120,San Luis De Palenque Airport,CO,5.400181,-71.7001
TTM,SK-129,Tablón De Tamara Airport,CO,5.726667,-72.100556
LMX,SK-140,Lopez de Micay Airport,CO,2.841177,-77.237214
AYC,SK-144,Ayacucho Airport,CO,8.602149,-73.612866
GRA,SK-160,Gamarra Airport,CO,8.20199,-73.7653
DZI,SK-174,Las Flores Airport,CO,10.096608,-73.2337
SJH,SK-183,San Juan Del César Airport,CO,10.766667,-73.016667
PZR,SK-195,Pizarro Airport,CO,4.961621,-77.363913
UNC,SK-197,Unguía Airport,CO,8.032714,-77.091751
AYA,SK-198,Ayapel Airport,CO,8.3,-75.15
SCA,SK-207,Santa Catalina Airport,CO,8.5,-76.175
MND,SK-217,Medina Airport,CO,4.483687,-73.344739
NAD,SK-223,Macanal Airport,CO,2.80898,-67.62189
GCA,SK-236,Guacamayas Airport,CO,2.283333,-74.95
SRO,SK-245,Santana Ramos Airport,CO,2.216667,-75.25
IVO,SK-256,Chivolo Airport,CO,10.016667,-74.683333
GAA,SK-261,Guamal Airport,CO,9.15,-74.233333
BAC,SK-272,Barranca De Upia Airport,CO,4.583333,-72.966667
CJD,SK-275,Candilejas Airport,CO,2.066667,-74.583333
CQT,SK-277,Caquetania Airport,CO,2.033333,-74.216667
ELJ,SK-284,El Recreo Airport,CO,2.0,-74.133333
MSK,SK-327,Morelia Airport,CO,3.750453,-71.456137
SOH,SK-348,Solita Airport,CO,3.016667,-71.75
MQR,SK-365,Mosquera Airport,CO,2.64955,-78.3361
PYN,SK-366,Payán Airport,CO,1.8,-78.166667
ISD,SK-367,Santa Bárbara Airport,CO,2.445825,-77.981753
AZT,SK-392,Zapatoca Airport,CO,6.767724,-73.284444
HRR,SK-422,Herrera Airport,CO,3.216667,-75.85
PLA,SK-434,Planadas Airport,CO,3.197051,-75.642042
SQB,SK-442,Santa Ana Airport,CO,4.408333,-75.021667
ARF,SK-471,Acaricuara Airport,CO,0.533333,-70.133333
MFB,SK-481,Monfort Airport,CO,0.633333,-69.75
MHF,SK-482,Morichal Airport,CO,1.75,-69.916667
VAB,SK-510,Yavarate Airport,CO,0.611772,-69.207369
CSR,SK-511,Casuarito Airport,CO,5.833333,-68.133333
GMC,SK-518,Guerima Airport,CO,3.629996,-70.323028
ACR,SKAC,Araracuara Airport,CO,-0.600854,-72.398011
ACD,SKAD,Alcides Fernández Airport,CO,8.497847,-77.274106
HAY,SKAG,Hacaritama Airport,CO,8.247,-73.5814
AFI,SKAM,Amalfi Airport,CO,6.895033,-75.047334
API,SKAP,Gomez Nino Apiay Air Base,CO,4.07607,-73.5627
AXM,SKAR,El Eden Airport,CO,4.45278,-75.7664
PUU,SKAS,Tres De Mayo Airport,CO,0.505228,-76.5008
ARQ,SKAT,El Troncal Airport,CO,7.02106,-71.388901
ELB,SKBC,Las Flores Airport,CO,9.04554,-73.9749
BGA,SKBG,Palonegro Airport,CO,7.1265,-73.1848
NBB,SKBM,Barranco Minas Airport,CO,3.490691,-69.808151
BOG,SKBO,El Dorado International Airport,CO,4.70159,-74.1469
BAQ,SKBQ,Ernesto Cortissoz International Airport,CO,10.8896,-74.7808
BSC,SKBS,José Celestino Mutis Airport,CO,6.20292,-77.3947
BUN,SKBU,Gerardo Tobar López Airport,CO,3.81963,-76.9898
CPB,SKCA,Capurganá Airport,CO,8.632169,-77.350262
CUC,SKCC,Camilo Daza International Airport,CO,7.92757,-72.5115
COG,SKCD,Mandinga Airport,CO,5.072007,-76.676373
CTG,SKCG,Rafael Nuñez International Airport,CO,10.4424,-75.513
CCO,SKCI,Carimagua Airport,CO,4.56417,-71.3364
CLO,SKCL,Alfonso Bonilla Aragon International Airport,CO,3.54322,-76.3816
CIM,SKCM,Cimitarra Airport,CO,6.367484,-73.970658
RAV,SKCN,Cravo Norte Airport,CO,6.316404,-70.21137
TCO,SKCO,La Florida Airport,CO,1.81442,-78.7492
BHF,SKCP,Cupica Airport,CO,6.694817,-77.493643
CUO,SKCR,Carurú Airport,CO,1.013822,-71.297343
CAQ,SKCU,Juan H White Airport,CO,7.96847,-75.1985
CVE,SKCV,Coveñas Airport,CO,9.40092,-75.6913
CZU,SKCZ,Las Brujas Airport,CO,9.33274,-75.2856
EBG,SKEB,El Bagre Airport,CO,7.59647,-74.8089
ECR,SKEH,El Charco Airport,CO,2.44944444444,-78.0941666667
EJA,SKEJ,Yariguíes Airport,CO,7.02433,-73.8068
FLA,SKFL,Gustavo Artunduaga Paredes Airport,CO,1.58919,-75.5644
FDA,SKFU,Fundación Airport,CO,10.5333,-74.2
LGT,SKGA,La Gaviota Airport,CO,4.550543,-70.925353
GIR,SKGI,Santiago Vila Airport,CO,4.27624,-74.7967
CRC,SKGO,Santa Ana Airport,CO,4.75818,-75.9557
GPI,SKGP,Juan Casiano Airport,CO,2.57013,-77.897969
CPL,SKHA,General Navas Pardo Airport,CO,3.724293,-75.465785
HTZ,SKHC,Hato Corozal Airport,CO,6.153311,-71.761969
IBE,SKIB,Perales Airport,CO,4.42161,-75.1333
IGO,SKIG,Jaime Ortiz Betancourt Airport,CO,7.677606,-76.683165
LPE,SKIM,La Primavera Airport,CO,5.4776,-70.4212
IPI,SKIP,San Luis Airport,CO,0.861946,-77.671783
JUO,SKJU,Juradó Airport,CO,7.07181,-77.727117
APO,SKLC,Antonio Roldán Betancur Airport,CO,7.81196,-76.7164
LQM,SKLG,Caucaya Airport,CO,-0.182278,-74.7708
MCJ,SKLM,Jorge Isaac Airport,CO,11.2325,-72.4901
LPD,SKLP,La Pedrera Airport,CO,-1.324882,-69.581294
LET,SKLT,Alfredo Vásquez Cobo International Airport,CO,-4.19355,-69.9432
TBD,SKMB,Timbiqui Airport,CO,2.778569,-77.668045
EOH,SKMD,Enrique Olaya Herrera Airport,CO,6.219686,-75.590597
MFS,SKMF,Miraflores Airport,CO,1.35,-71.9444
MGN,SKMG,Baracoa Airport,CO,9.28474,-74.8461
MTB,SKML,Montelibano Airport,CO,7.97174,-75.4325
MMP,SKMP,San Bernardo Airport,CO,9.258348,-74.438393
MTR,SKMR,Los Garzones Airport,CO,8.82374,-75.8258
MVP,SKMU,Fabio Alberto Leon Bentley Airport,CO,1.25366,-70.2339
MZL,SKMZ,La Nubia Airport,CO,5.0296,-75.4647
LMC,SKNA,La Macarena Airport,CO,2.17565,-73.78674
NCI,SKNC,Necocli Airport,CO,8.454429,-76.779326
NQU,SKNQ,Reyes Murillo Airport,CO,5.710348,-77.261868
NVA,SKNV,Benito Salas Airport,CO,2.95015,-75.294
OCV,SKOC,Aguas Claras Airport,CO,8.31506,-73.3583
ORC,SKOE,Orocue Airport,CO,4.79222,-71.3564
OTU,SKOT,Otu Airport,CO,7.010532,-74.715398
RON,SKPA,Juan Jose Rondon Airport,CO,5.76454,-73.1054
PCR,SKPC,German Olano Airport,CO,6.18472,-67.4932
PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,CO,3.85353,-67.9062
PEI,SKPE,Matecaña International Airport,CO,4.81267,-75.7395
PTX,SKPI,Pitalito Airport,CO,1.85777,-76.0857
PLT,SKPL,Plato Airport,CO,9.8,-74.7833
NAR,SKPN,Puerto Nare Airport,CO,6.21002,-74.5906
PPN,SKPP,Guillermo León Valencia Airport,CO,2.4544,-76.6093
PAL,SKPQ,German Olano Air Base,CO,5.48361,-74.6574
PBE,SKPR,Puerto Berrio Airport,CO,6.46034,-74.4105
PSO,SKPS,Antonio Nariño Airport,CO,1.39625,-77.2915
PVA,SKPV,El Embrujo Airport,CO,13.357461,-81.357977
PZA,SKPZ,Paz De Ariporo Airport,CO,5.87615,-71.8866
MQU,SKQU,Mariquita Airport,CO,5.21256,-74.8836
TCD,SKRA,Tarapacá Airport,CO,-2.895802,-69.749762
MDE,SKRG,Jose Maria Córdova International Airport,CO,6.16454,-75.4231
RCH,SKRH,Almirante Padilla Airport,CO,11.5262,-72.926
SNT,SKRU,Las Cruces Airport,CO,7.38322,-73.505402
RVE,SKSA,Los Colonizadores Airport,CO,6.951868,-71.857179
SJE,SKSJ,Jorge E. Gonzalez Torres Airport,CO,2.57969,-72.6394
SSL,SKSL,Santa Rosalia Airport,CO,5.1309,-70.8682
SMR,SKSM,Simón Bolívar International Airport,CO,11.1196,-74.2306
SOX,SKSO,Alberto Lleras Camargo Airport,CO,5.67732,-72.9703
ADZ,SKSP,Gustavo Rojas Pinilla International Airport,CO,12.5836,-81.7112
SRS,SKSR,San Marcos Airport,CO,8.69,-75.156
SVI,SKSV,Eduardo Falla Solano Airport,CO,2.15217,-74.7663
TAU,SKTA,Tauramena Airport,CO,5.01281,-72.7424
TIB,SKTB,Tibú Airport,CO,8.63152,-72.7304
TDA,SKTD,Trinidad Airport,CO,5.43278,-71.6625
TLU,SKTL,Golfo de Morrosquillo Airport,CO,9.50945,-75.5854
TME,SKTM,Gustavo Vargas Airport,CO,6.45108,-71.7603
TQS,SKTQ,Captain Ernesto Esguerra Cubides Air Base,CO,0.7459,-75.234
TRB,SKTU,Gonzalo Mejía Airport,CO,8.071878,-76.740124
URI,SKUB,Uribe Airport,CO,3.2375,-74.347222
AUC,SKUC,Santiago Perez Airport,CO,7.06888,-70.7369
UIB,SKUI,El Caraño Airport,CO,5.69076,-76.6412
ULQ,SKUL,Heriberto Gíl Martínez Airport,CO,4.08836,-76.2351
URR,SKUR,Urrao Airport,CO,6.32883,-76.1425
VGZ,SKVG,Villa Garzón Airport,CO,0.978767,-76.6056
PYA,SKVL,Velásquez Airport,CO,5.93904,-74.457
VUP,SKVP,Alfonso López Pumarejo Airport,CO,10.435,-73.2495
VVC,SKVV,Vanguardia Airport,CO,4.16787,-73.6138
AYG,SKYA,Yaguara Airport,CO,1.54417,-73.9333
EYP,SKYP,El Alcaravan - Yopal Airport,CO,5.31911,-72.384
MHW,SLAG,Monteagudo Airport,BO,-19.827,-63.960999
SRE,SLAL,Alcantarí Airport,BO,-19.246835,-65.149611
APB,SLAP,Apolo Airport,BO,-14.7356,-68.411903
ASC,SLAS,Ascención de Guarayos Airport,BO,-15.933365,-63.155575
BJO,SLBJ,Bermejo Airport,BO,-22.7733001709,-64.31289672850001
CAM,SLCA,Camiri Airport,BO,-20.00656,-63.527827
CBB,SLCB,Jorge Wilsterman International Airport,BO,-17.421100616455078,-66.1771011352539
CIJ,SLCO,Capitán Aníbal Arab Airport,BO,-11.040399551400002,-68.7829971313
CEP,SLCP,Concepción Airport,BO,-16.142688,-62.026595
SRZ,SLET,El Trompillo Airport,BO,-17.8115997314,-63.1715011597
GYA,SLGM,Guayaramerín Airport,BO,-10.88856,-65.380955
CCA,SLHI,Chimore Airport,BO,-16.976834,-65.145568
BVK,SLHJ,Huacaraje Airport,BO,-13.605556,-63.879444
SJS,SLJE,San José De Chiquitos Airport,BO,-17.830799,-60.743099
SJB,SLJO,San Joaquín Airport,BO,-13.0528,-64.661697
SJV,SLJV,San Javier Airport,BO,-16.2708,-62.470299
LPB,SLLP,El Alto International Airport,BO,-16.5132999420166,-68.19229888916016
MGD,SLMG,Magdalena Airport,BO,-13.2607483767,-64.0607643127
ORU,SLOR,Juan Mendoza Airport,BO,-17.962601,-67.076202
POI,SLPO,Capitan Nicolas Rojas Airport,BO,-19.543331,-65.723734
PUR,SLPR,Puerto Rico Airport,BO,-11.107663,-67.551155
PSZ,SLPS,Capitán Av. Salvador Ogaya G. airport,BO,-18.975301,-57.820599
SRD,SLRA,San Ramón Airport,BO,-13.2639,-64.603897
RBO,SLRB,Roboré Airport,BO,-18.328224,-59.765339
RIB,SLRI,Capitán Av. Selin Zeitun Lopez Airport,BO,-11.009355,-66.075468
RBQ,SLRQ,Rurrenabaque Airport,BO,-14.4279,-67.496803
REY,SLRY,Reyes Airport,BO,-14.3044,-67.353401
SBL,SLSA,Santa Ana Del Yacuma Airport,BO,-13.7622003555,-65.4352035522
SRJ,SLSB,Capitán Av. German Quiroga G. Airport,BO,-14.8592,-66.737503
SNG,SLSI,Capitán Av. Juan Cochamanidis S. Airport,BO,-16.38719,-60.962318
SNM,SLSM,San Ignacio de Moxos Airport,BO,-14.9658,-65.6338
SRB,SLSR,Santa Rosa De Yacuma Airport,BO,-14.0662,-66.786797
MQK,SLTI,San Matías Airport,BO,-16.339199,-58.401901
TJA,SLTJ,Capitan Oriel Lea Plaza Airport,BO,-21.5557,-64.701302
TDD,SLTR,Teniente Av. Jorge Henrich Arauz Airport,BO,-14.8186998367,-64.9179992676
UYU,SLUY,Uyuni Joya Andina Airport,BO,-20.441304,-66.857553
VAH,SLVG,Capitán Av. Vidal Villagomez Toledo Airport,BO,-18.4825,-64.099403
VLM,SLVM,Teniente Coronel Rafael Pabón Airport,BO,-21.2551994324,-63.4056015015
VVI,SLVR,Viru Viru International Airport,BO,-17.6448,-63.135399
BYC,SLYA,Yacuiba Airport,BO,-21.960899353027344,-63.65169906616211
ABN,SMBN,Albina Airport,SR,5.51272,-54.050098
AAJ,SMCA,Cayana Airstrip,SR,3.898681,-55.577907
TOT,SMCO,Totness Airport,SR,5.86583,-56.327499
DRJ,SMDA,Drietabbetje Airport,SR,4.111359,-54.672766
LDO,SMDO,Ladouanie Airport,SR,4.376108,-55.407057
PBM,SMJP,Johan Adolf Pengel International Airport,SR,5.45283,-55.187801
MOJ,SMMO,Moengo Airstrip,SR,5.6076,-54.4003
ICK,SMNI,Nieuw Nickerie - Major Henk Fernandes Airport,SR,5.955435,-57.040617
OEM,SMPA,Vincent Fayks Airport,SR,3.346051,-55.443707
SMZ,SMST,Stoelmanseiland Airport,SR,4.351389,-54.418056
KCB,SMTP,Tepoe Airstrip,SR,3.15000009537,-55.716999054
AGI,SMWA,Wageningen Airstrip,SR,5.841252,-56.673247
WSO,SMWS,Washabo Airport,SR,5.215277,-57.185302
ORG,SMZO,Zorg en Hoop Airport,SR,5.811131,-55.1913
JSO,SN6L,Dr. Luciano de Arruda Coelho Regional Airport,BR,-3.614488,-40.231426
JAW,SNAB,Araripina Airport,BR,-7.586417,-40.535431
APQ,SNAL,Arapiraca Airport,BR,-9.776589,-36.628983
AMJ,SNAR,Cirilo Queiróz Airport,BR,-16.165579,-40.684024
AIF,SNAX,Marcelo Pires Halzhausen Airport,BR,-22.638601,-50.455983
BDC,SNBC,Barra do Corda Airport,BR,-5.5025,-45.215833
BRA,SNBR,Dom Ricardo Weberberger Airport,BR,-12.0789,-45.008999
BSS,SNBS,Balsas Airport,BR,-7.525305,-46.053364
BQQ,SNBX,Barra Airport,BR,-11.0808,-43.147499
MXQ,SNCL,Lorenzo Airport,BR,-13.389444,-38.91
EEA,SNCP,Planalto Serrano Regional Airport,BR,-27.634128,-50.358253
QCH,SNCX,Colatina Airport,BR,-19.487476,-40.579362
RDC,SNDC,Redenção Airport,BR,-8.03329,-49.9799
DTI,SNDT,Diamantina Airport,BR,-18.232000351,-43.6503982544
DIQ,SNDV,Brigadeiro Cabral Airport,BR,-20.180700302124,-44.870899200439
JPE,SNEB,Nagib Demachki Airport,BR,-3.019798,-47.316474
CNV,SNED,Sócrates Rezende Airport,BR,-15.666999816895,-38.954700469971
VCC,SNEE,Vacaria Airport,BR,-28.43248,-51.023322
SXX,SNFX,São Félix do Xingu Airport,BR,-6.6413,-51.9523
GUZ,SNGA,Guarapari Airport,BR,-20.6465,-40.491901
GDP,SNGD,Guadalupe Airport,BR,-6.782219886779785,-43.58219909667969
GNM,SNGI,Guanambi Airport,BR,-14.2082,-42.746101
QGP,SNGN,Garanhuns Airport,BR,-8.83428,-36.4716
SET,SNHS,Santa Magalhães Airport,BR,-8.061433,-38.328888
IRE,SNIC,Irecê Airport,BR,-11.339900016784668,-41.84700012207031
QIG,SNIG,Iguatu Airport,BR,-6.346319,-39.294448
QIT,SNIP,Itapetinga Airport,BR,-15.244500160217283,-40.27719879150391
IPU,SNIU,Ipiaú Airport,BR,-14.173538,-39.68399
JCM,SNJB,Jacobina Airport,BR,-11.1632,-40.553101
JEQ,SNJK,Jequié Airport,BR,-13.8777,-40.071602
JMA,SNJM,Aeroporto Elias Breder Airport,BR,-20.259722,-42.183887
JNA,SNJN,Januária Airport,BR,-15.4738,-44.385502
JDR,SNJR,Prefeito Octávio de Almeida Neves Airport,BR,-21.085638,-44.225299
CDI,SNKI,Cachoeiro do Itapemirim - Raimundo de Andrade Airport,BR,-20.834299,-41.1856
QCP,SNKN,Currais Novos Airport,BR,-6.280832767486572,-36.54027938842773
LHN,SNLN,Linhares Municipal Airport,BR,-19.355202,-40.07128
SSO,SNLO,São Lourenço Airport,BR,-22.0909,-45.044498
MTE,SNMA,Monte Alegre Airport,BR,-1.9958,-54.0742
MVS,SNMU,Mucuri Airport,BR,-18.048901,-39.864321
SBJ,SNMX,São Mateus - Ernesto Bonomo Airport,BR,-18.7213,-39.833698
PTQ,SNMZ,Porto de Moz Airport,BR,-1.74145,-52.236099
NNU,SNNU,Nanuque Airport,BR,-17.823158,-40.329662
PSW,SNOS,Municipal José Figueiredo Airport,BR,-20.732200622558597,-46.66180038452149
FEJ,SNOU,Feijó Airport,BR,-8.141213,-70.340821
ORX,SNOX,Oriximiná Airport,BR,-1.71408,-55.836201
PCS,SNPC,Picos Airport,BR,-7.061385,-41.525871
POJ,SNPD,Patos de Minas Airport,BR,-18.672673,-46.491292
PIV,SNPX,Pirapora Airport,BR,-17.3169002532959,-44.86029815673828
SNQ,SNQ,San Quintín Military Airstrip,MX,30.5288,-115.9462
FLB,SNQG,Cangapara Airport,BR,-6.84639,-43.077301
CHD,SNQU,Mucugê Airport,BR,-13.0312,-41.444099
PDF,SNRD,Prado Airport,BR,-17.296976,-39.271131
CAU,SNRU,Caruaru Airport,BR,-8.28239,-36.0135
OPP,SNSM,Salinópolis Airport,BR,-0.696111,-47.336111
SFK,SNSW,Soure Airport,BR,-0.697844,-48.519759
TXF,SNTF,9 de Maio - Teixeira de Freitas Airport,BR,-17.524392,-39.668499
OBI,SNTI,Óbidos Municipal Airport,BR,-1.867981,-55.514596
TFL,SNTO,Juscelino Kubitscheck Airport,BR,-17.8923,-41.513599
JPO,SNTS,Aeroporto Brigadeiro Firmino Ayres,BR,-7.03899,-37.251598
AIY,SNUI,Araçuaí Airport,BR,-16.851571,-42.045633
VAL,SNVB,Valença Airport,BR,-13.2965,-38.992401
BVS,SNVS,Breves Airport,BR,-1.63653,-50.4436
CMC,SNWC,Camocim - Pinto Martins Airport,BR,-2.895596,-40.859299
JCS,SNWS,Crateús Airport,BR,-5.21135,-40.704201
GGF,SNYA,Almeirim Airport,BR,-1.479524,-52.578214
PHI,SNYE,Pinheiro Airport,BR,-2.477426,-45.105003
GMS,SNYW,Antônio Guerreiro Airport,BR,-2.109444,-44.651114
PPY,SNZA,Pouso Alegre Airport,BR,-22.2892,-45.919102
PYT,SNZR,Pedro Rabelo de Souza Airport,BR,-17.242599,-46.883099
ITE,SNZW,Ituberá Airport,BR,-13.731571,-39.140377
LKR,SO-0008,Las Khorey Airport,SO,11.17348,48.21426
GUO,SO-0020,Guriel Airport,SO,5.317412,45.985308
BXX,SO-BXX,Borama Airport,SO,9.9463,43.1495
SOA,SOA,Sóc Trăng Airport,VN,9.5814,105.9602
CAY,SOCA,Cayenne – Félix Eboué Airport,GF,4.819964,-52.361326
GSI,SOGS,Grand-Santi Airport,GF,4.285833,-54.373056
MPY,SOOA,Maripasoula Airport,GF,3.655907,-54.039431
OYP,SOOG,Saint-Georges-de-l'Oyapock Airport,GF,3.8976,-51.8041
LDX,SOOM,Saint-Laurent-du-Maroni Airport,GF,5.48306,-54.034401
REI,SOOR,Régina Airport,GF,4.31339,-52.132745
XAU,SOOS,Saül Airport,GF,3.61361,-53.204201
SOR,SOR,Al Thaurah Airport,SY,34.390394,40.15256
ALD,SPAR,Alerta Airport,PE,-11.65018,-69.229614
AOP,SPAS,Alferez FAP Alfredo Vladimir Sara Bauer Airport,PE,-2.79612994194,-76.46659851070001
AYX,SPAY,Teniente General Gerardo Pérez Pinedo Airport,PE,-10.7291,-73.766502
MBP,SPBB,Moyobamba Airport,PE,-6.018889,-76.988327
IBP,SPBR,Iberia Airport,PE,-11.4116,-69.488701
PCL,SPCL,Cap FAP David Abenzur Rengifo International Airport,PE,-8.37794017791748,-74.57430267333984
TDP,SPDR,Trompeteros Airport,PE,-3.80601,-75.039299
CHM,SPEO,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,PE,-9.14961,-78.523804
CGL,SPGL,Chagual Airport,PE,-7.797624,-77.651249
TGI,SPGM,Tingo Maria Airport,PE,-9.289667,-76.005058
CIX,SPHI,Air Force Captain Jose A Quinones Gonzales International Airport,PE,-6.78748,-79.828102
AYP,SPHO,Air Force Colonel Alfredo Mendivil Duarte Airport,PE,-13.1548,-74.204399
ANS,SPHY,Andahuaylas Airport,PE,-13.70639991760254,-73.35040283203125
ATA,SPHZ,Comandante FAP German Arias Graziani Airport,PE,-9.347439765930176,-77.59839630126953
UMI,SPIL,Quincemil Air Base,PE,-13.231357,-70.75145
LIM,SPIM,Jorge Chávez International Airport,PE,-12.0219,-77.114305
UCZ,SPIZ,Uchiza Airport,PE,-8.467,-76.349998
RIJ,SPJA,Juan Simons Vela Airport,PE,-6.06786,-77.160004
JAE,SPJE,Shumba Airport,PE,-5.59248,-78.774002
JJI,SPJI,Juanjui Airport,PE,-7.1691,-76.7286
JAU,SPJJ,Francisco Carle Airport,PE,-11.7831001282,-75.47339630130001
JUL,SPJL,Inca Manco Capac International Airport,PE,-15.467100143432615,-70.158203125
SJA,SPJN,San Juan de Marcona Airport,PE,-15.357508,-75.135005
CJA,SPJR,Mayor General FAP Armando Revoredo Iglesias Airport,PE,-7.13918,-78.489403
RIM,SPLN,San Nicolas Airport,PE,-6.39231,-77.501198
ILQ,SPLO,General Jorge Fernandez Maldon Airport,PE,-17.695,-71.344002
TBP,SPME,Captain Pedro Canga Rodríguez International Airport,PE,-3.552074,-80.381086
MZA,SPMF,Mayor PNP Nancy Flores Paucar Airport,PE,-11.3254,-74.535598
YMS,SPMS,Moises Benzaquen Rengifo Airport,PE,-5.89377,-76.118202
HUU,SPNC,Alferez Fap David Figueroa Fernandini Airport,PE,-9.878809928894045,-76.20480346679688
SQU,SPOA,Saposoa Airport,PE,-6.96003,-76.768402
CHH,SPPY,Chachapoyas Airport,PE,-6.201911,-77.856195
IQT,SPQT,Coronel FAP Francisco Secada Vignetta International Airport,PE,-3.78474,-73.3088
AQP,SPQU,Rodríguez Ballón International Airport,PE,-16.3411006927,-71.5830993652
TRU,SPRU,Capitan FAP Carlos Martinez De Pinillos International Airport,PE,-8.08141040802002,-79.10880279541016
PIO,SPSO,Captain Renán Elías Olivera International Airport,PE,-13.7449,-76.220299
TPP,SPST,Cadete FAP Guillermo Del Castillo Paredes Airport,PE,-6.508739948272705,-76.37319946289062
SYC,SPSY,Shiringayoc Airport,PE,-11.898,-69.0625
TCQ,SPTN,Coronel FAP Carlos Ciriani Santa Rosa International Airport,PE,-18.0533008575,-70.2758026123
PEM,SPTU,Padre Aldamiz International Airport,PE,-12.6135997772,-69.2285995483
PIU,SPUR,Capitán FAP Guillermo Concha Iberico International Airport,PE,-5.20574998856,-80.61640167239999
